Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,177.100006,182.149994,177.000000,180.300003,177.382294,6246700
2019-01-02,179.899994,179.899994,172.250000,173.100006,170.298813,6604177
2019-01-03,173.100006,174.949997,171.149994,172.449997,169.659317,5873745
2019-01-04,173.050003,175.800003,170.649994,175.149994,172.315628,5556175
2019-01-07,178.000000,184.000000,177.100006,179.800003,176.890381,10127291
2019-01-08,179.800003,182.800003,178.550003,181.500000,178.562866,4704040
2019-01-09,182.250000,184.699997,178.100006,182.100006,179.153168,5570072
2019-01-10,183.100006,187.149994,181.350006,183.550003,180.579697,9198151
2019-01-11,182.500000,183.600006,179.000000,182.149994,179.202347,4565679
2019-01-14,182.300003,182.300003,178.199997,181.149994,178.218536,3741265
2019-01-15,182.500000,187.199997,182.000000,185.949997,182.940857,4060162
2019-01-16,185.600006,187.750000,182.500000,182.949997,179.989410,4131732
2019-01-17,183.699997,185.800003,181.550003,184.199997,181.219177,4558933
2019-01-18,184.500000,184.600006,179.300003,180.350006,177.431488,4243642
2019-01-21,180.550003,182.100006,176.199997,177.250000,174.381653,3361204
2019-01-22,177.000000,180.600006,174.750000,180.050003,177.136337,4744583
2019-01-23,180.399994,180.850006,176.199997,177.250000,174.381653,4567262
2019-01-24,177.899994,183.699997,176.649994,177.750000,174.873550,5827123
2019-01-25,178.850006,180.100006,143.100006,158.000000,155.443161,20781142
2019-01-28,160.000000,167.600006,158.500000,164.050003,161.395248,11812368
2019-01-29,163.000000,168.199997,162.050003,164.899994,162.231506,4196603
2019-01-30,166.000000,166.399994,160.050003,164.199997,161.542816,4379914
2019-01-31,165.000000,168.000000,158.500000,164.850006,162.182312,5587357
2019-02-01,164.949997,181.050003,162.649994,165.699997,163.018555,13045972
2019-02-04,165.899994,165.949997,158.199997,163.600006,160.952545,5652935
2019-02-05,163.050003,165.350006,154.550003,159.750000,157.164841,7095047
2019-02-06,158.000000,162.500000,152.050003,160.350006,157.755142,10746796
2019-02-07,161.000000,163.649994,157.199997,160.399994,157.804321,7154145
2019-02-08,160.000000,169.000000,157.850006,164.750000,162.083939,10455050
2019-02-11,164.800003,165.949997,161.100006,163.699997,161.050919,5269340
2019-02-12,164.000000,165.649994,157.600006,159.149994,156.574554,5780211
2019-02-14,157.000000,164.250000,156.649994,162.300003,159.673569,4477707
2019-02-15,162.000000,162.050003,154.399994,158.100006,155.541550,5111337
2019-02-18,159.000000,160.199997,155.600006,156.000000,153.475525,3876032
2019-02-19,157.899994,166.899994,157.600006,163.399994,160.755768,15335372
2019-02-20,163.600006,165.300003,159.000000,163.000000,160.362259,9359061
2019-02-21,163.000000,166.899994,162.100006,165.300003,162.625031,5377001
2019-02-22,165.500000,170.000000,164.699997,169.250000,166.511108,6024582
2019-02-25,170.550003,173.300003,167.050003,168.149994,165.428909,13038685
2019-02-26,165.100006,167.750000,162.100006,166.399994,163.707230,5572262
2019-02-27,167.000000,169.199997,163.000000,164.350006,161.690414,4545778
2019-02-28,163.000000,166.399994,161.850006,164.699997,162.034729,5881165
2019-03-01,166.000000,169.199997,165.199997,167.250000,164.543472,3845718
2019-03-05,167.500000,177.000000,167.500000,175.600006,172.758347,6150185
2019-03-06,176.000000,180.750000,174.350006,177.350006,174.480026,6513459
2019-03-07,176.949997,179.050003,173.600006,175.949997,173.102692,4201421
2019-03-08,175.300003,176.750000,173.800003,175.350006,172.512390,3005893
2019-03-11,175.350006,178.300003,175.149994,176.850006,173.988129,2795266
2019-03-12,179.000000,188.699997,177.600006,187.750000,184.711731,13173333
2019-03-13,190.500000,194.949997,190.000000,192.149994,189.040512,16127714
2019-03-14,192.800003,203.149994,190.050003,201.850006,198.583572,18351272
2019-03-15,202.149994,203.750000,196.550003,197.449997,194.254761,9317938
2019-03-18,198.449997,201.199997,195.250000,197.750000,194.549911,6926554
2019-03-19,198.750000,199.250000,192.600006,194.000000,190.860596,7149471
2019-03-20,196.000000,200.750000,195.500000,199.350006,196.124023,9822900
2019-03-22,200.100006,202.699997,195.399994,196.149994,192.975784,9153838
2019-03-25,194.449997,194.750000,188.000000,189.250000,186.187454,5217787
2019-03-26,191.399994,205.350006,188.500000,196.550003,193.369324,28150981
2019-03-27,199.100006,199.399994,189.600006,190.399994,187.318832,11282628
2019-03-28,191.899994,197.800003,191.600006,194.050003,190.909775,10010007
2019-04-01,203.000000,204.500000,194.949997,195.550003,192.385513,16311067
2019-04-02,195.600006,200.800003,194.199997,199.500000,196.271591,18498248
2019-04-03,200.699997,209.649994,199.600006,202.100006,198.829514,28104238
2019-04-04,203.350006,204.800003,198.100006,200.850006,197.599747,14167501
2019-04-05,200.899994,204.750000,199.399994,201.600006,198.337616,13045209
2019-04-08,203.199997,203.199997,183.550003,184.600006,181.612717,110839025
2019-04-09,186.000000,189.500000,183.399994,188.149994,185.105255,24874709
2019-04-10,187.750000,191.199997,179.050003,180.100006,177.185532,22351331
2019-04-11,180.500000,182.449997,175.800003,177.699997,174.824371,20379941
2019-04-12,177.699997,183.649994,177.300003,181.850006,178.907211,21022203
2019-04-15,183.000000,185.199997,181.449997,184.750000,181.760269,13223734
2019-04-16,186.699997,187.899994,182.100006,183.350006,180.382935,15829170
2019-04-18,183.850006,185.699997,179.250000,183.100006,180.136978,14326897
2019-04-22,181.000000,181.399994,172.300003,172.949997,170.151230,15806621
2019-04-23,173.000000,176.600006,170.600006,172.000000,169.216599,10583075
2019-04-24,172.449997,177.000000,171.149994,176.050003,173.201080,8682385
2019-04-25,177.000000,178.699997,173.000000,173.600006,170.790710,44558136
2019-04-26,176.500000,177.300003,172.800003,174.300003,171.479401,15119128
2019-04-30,174.000000,174.300003,167.050003,172.750000,169.954468,15575038
2019-05-02,171.050003,175.600006,169.699997,171.850006,169.069031,9657298
2019-05-03,172.949997,179.199997,171.949997,177.949997,175.070328,11791575
2019-05-06,175.949997,177.350006,173.050003,173.899994,171.085861,5468266
2019-05-07,175.699997,176.199997,167.399994,169.600006,166.855453,8443779
2019-05-08,169.500000,170.149994,165.600006,168.949997,166.215958,6741133
2019-05-09,168.699997,170.800003,166.500000,167.800003,165.084579,4647668
2019-05-10,168.500000,172.500000,165.750000,166.500000,163.805618,7393523
2019-05-13,165.100006,167.449997,163.000000,164.350006,161.690414,6157794
2019-05-14,163.050003,167.800003,160.750000,166.250000,163.559662,8190348
2019-05-15,166.949997,166.949997,160.600006,161.449997,158.837326,5421371
2019-05-16,162.850006,164.500000,158.149994,162.899994,160.263870,9992081
2019-05-17,162.649994,167.000000,161.850006,164.449997,161.788773,6369300
2019-05-20,169.250000,174.699997,168.250000,173.750000,170.938278,7512324
2019-05-21,174.500000,176.449997,169.500000,171.500000,168.724701,12077133
2019-05-22,175.899994,181.199997,172.000000,173.899994,171.085861,24314232
2019-05-23,177.000000,184.600006,174.000000,180.699997,177.775818,26290847
2019-05-24,181.750000,193.199997,181.500000,191.649994,188.548615,22407285
2019-05-27,191.399994,200.199997,190.100006,197.000000,193.812042,15049131
2019-05-28,197.500000,197.600006,191.600006,195.399994,192.237930,8700693
2019-05-29,194.899994,197.250000,191.800003,193.699997,190.565445,7979267
2019-05-30,194.949997,196.500000,190.649994,194.699997,191.549255,10437577
2019-05-31,195.500000,196.199997,184.750000,191.199997,188.105896,11214402
2019-06-03,191.000000,196.899994,188.750000,196.149994,192.975784,7573474
2019-06-04,195.000000,202.649994,194.300003,195.449997,192.287125,14559889
2019-06-06,195.899994,197.149994,187.149994,190.399994,187.318832,9595362
2019-06-07,190.000000,194.199997,186.600006,190.050003,186.974518,8188075
2019-06-10,191.399994,193.100006,185.600006,189.250000,186.187454,7653848
2019-06-11,190.000000,192.899994,185.699997,191.550003,188.450241,6158116
2019-06-12,191.000000,191.000000,183.699997,184.550003,181.563522,8066923
2019-06-13,183.949997,186.750000,181.600006,184.949997,181.957047,8810333
2019-06-14,183.750000,184.500000,175.500000,177.850006,174.971939,11855210
2019-06-17,177.850006,177.899994,170.350006,172.649994,169.856079,11335861
2019-06-18,172.600006,175.500000,170.000000,173.699997,170.889084,9460128
2019-06-19,174.899994,179.500000,171.800003,176.399994,173.545395,11090503
2019-06-20,176.399994,183.250000,173.350006,181.350006,178.415298,9873647
2019-06-21,179.949997,181.899994,176.550003,177.550003,174.676804,10517709
2019-06-24,178.399994,179.399994,173.949997,175.550003,172.709167,7231257
2019-06-25,174.600006,177.350006,174.050003,176.250000,173.397827,4769918
2019-06-26,175.949997,185.800003,175.300003,184.600006,181.612717,10243007
2019-06-27,184.000000,187.000000,182.800003,185.600006,182.596542,16068076
2019-06-28,186.550003,191.350006,185.100006,188.550003,185.498795,9413259
2019-07-01,189.699997,191.449997,187.600006,190.800003,187.712372,5467507
2019-07-02,191.850006,193.449997,189.399994,192.500000,189.384872,6054505
2019-07-03,193.500000,194.699997,191.100006,193.649994,190.516251,5299636
2019-07-04,193.699997,196.899994,192.500000,194.600006,191.450897,9837342
2019-07-05,196.199997,196.600006,185.500000,186.949997,183.924683,15489840
2019-07-08,185.399994,187.199997,177.500000,182.399994,179.448303,7421180
2019-07-09,182.350006,185.300003,180.399994,183.649994,180.678070,5311932
2019-07-10,184.050003,184.050003,175.250000,177.699997,174.824371,9142852
2019-07-11,179.000000,187.699997,178.949997,186.000000,182.990051,11089171
2019-07-12,184.000000,188.350006,183.250000,186.149994,183.137619,6872502
2019-07-15,186.500000,187.649994,184.649994,186.050003,183.039246,3848689
2019-07-16,185.250000,193.600006,184.850006,191.350006,188.253479,6662699
2019-07-17,190.449997,192.600006,188.699997,190.699997,187.613998,4842698
