Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,1063.819946,1075.500000,1052.800049,1074.050049,1065.045288,3186720
2019-01-02,1071.400024,1073.750000,1059.849976,1064.250000,1055.327393,4067116
2019-01-03,1062.099976,1064.119995,1051.500000,1055.900024,1047.047363,6385832
2019-01-04,1057.619995,1064.250000,1055.180054,1058.719971,1049.843750,3643560
2019-01-07,1063.849976,1067.680054,1059.000000,1060.319946,1051.430298,2693506
2019-01-08,1061.000000,1061.750000,1048.319946,1051.500000,1042.684326,4171730
2019-01-09,1059.000000,1060.680054,1051.300049,1058.400024,1049.526489,4284314
2019-01-10,1058.500000,1061.900024,1046.319946,1054.250000,1045.411255,3845770
2019-01-11,1056.900024,1062.000000,1054.000000,1055.949951,1047.096924,3204020
2019-01-14,1054.949951,1054.949951,1049.219971,1050.819946,1042.009888,2427580
2019-01-15,1052.530029,1063.250000,1051.000000,1060.949951,1052.055054,2543778
2019-01-16,1060.030029,1062.500000,1054.119995,1060.099976,1051.212158,2626226
2019-01-17,1062.619995,1067.949951,1056.680054,1066.150024,1057.211548,4120114
2019-01-18,1067.500000,1069.500000,1057.280029,1065.119995,1056.190186,2603988
2019-01-21,1069.969971,1083.250000,1063.250000,1074.069946,1065.065063,8780756
2019-01-22,1073.000000,1073.400024,1064.530029,1067.930054,1058.976685,4398488
2019-01-23,1067.000000,1067.930054,1050.719971,1052.699951,1043.874146,3812144
2019-01-24,1055.000000,1060.819946,1048.949951,1051.119995,1042.307495,5055786
2019-01-25,1046.500000,1055.000000,1045.000000,1048.000000,1039.213623,5631118
2019-01-28,1045.000000,1051.030029,1038.380005,1042.069946,1033.333252,7680218
2019-01-29,1039.119995,1041.500000,1026.500000,1028.800049,1020.174683,7381394
2019-01-30,1028.619995,1028.619995,1014.000000,1017.349976,1008.820618,9257080
2019-01-31,1015.500000,1044.880005,1011.000000,1039.969971,1031.250854,8289702
2019-02-01,1039.969971,1058.500000,1038.300049,1045.219971,1036.456909,7827094
2019-02-04,1047.500000,1056.500000,1041.319946,1052.449951,1043.626343,3969144
2019-02-05,1054.000000,1059.500000,1048.500000,1057.030029,1048.167969,4345144
2019-02-06,1058.119995,1063.500000,1056.800049,1061.319946,1052.421875,5437842
2019-02-07,1062.530029,1065.000000,1052.930054,1058.619995,1049.744629,3608654
2019-02-08,1056.000000,1072.469971,1053.319946,1061.319946,1052.421875,6117822
2019-02-11,1056.650024,1071.449951,1056.650024,1069.819946,1060.850708,3518182
2019-02-12,1069.000000,1074.000000,1062.400024,1064.849976,1055.922363,4886194
2019-02-14,1070.000000,1070.000000,1052.800049,1055.099976,1046.254150,3720694
2019-02-15,1053.680054,1054.050049,1039.099976,1050.319946,1041.514160,4208262
2019-02-18,1053.400024,1059.000000,1043.000000,1044.949951,1036.189087,3569372
2019-02-19,1044.849976,1054.069946,1039.099976,1042.030029,1033.293701,2634318
2019-02-20,1044.250000,1055.500000,1040.949951,1054.180054,1045.341797,2446250
2019-02-21,1050.849976,1059.969971,1046.800049,1057.949951,1049.080200,2630772
2019-02-22,1059.699951,1064.050049,1044.550049,1045.719971,1036.952637,4445354
2019-02-25,1047.569946,1064.969971,1047.569946,1062.699951,1053.790283,4070298
2019-02-26,1055.619995,1062.500000,1050.550049,1055.319946,1046.472290,4803714
2019-02-27,1058.050049,1062.219971,1044.069946,1046.119995,1037.349365,3515046
2019-02-28,1046.550049,1052.930054,1036.599976,1038.780029,1030.071045,5822688
2019-03-01,1043.119995,1050.449951,1038.500000,1041.680054,1032.946655,4676464
2019-03-05,1044.449951,1055.550049,1035.000000,1053.550049,1044.717163,5918638
2019-03-06,1055.000000,1055.150024,1045.280029,1052.119995,1043.299194,4229022
2019-03-07,1054.800049,1065.000000,1047.500000,1063.250000,1054.335693,5102426
2019-03-08,1057.530029,1065.000000,1054.719971,1064.099976,1055.178589,3526730
2019-03-11,1066.000000,1071.849976,1061.099976,1064.219971,1055.297607,4612054
2019-03-12,1073.500000,1087.500000,1068.500000,1085.500000,1076.399170,7548646
2019-03-13,1087.500000,1117.000000,1086.050049,1113.280029,1103.946411,28583174
2019-03-14,1122.430054,1123.750000,1105.300049,1112.380005,1103.053833,7689932
2019-03-15,1115.500000,1129.949951,1114.030029,1126.500000,1117.055542,6381544
2019-03-18,1130.949951,1145.819946,1123.500000,1130.719971,1121.240112,7179360
2019-03-19,1134.750000,1137.949951,1125.500000,1133.880005,1124.373657,5978996
2019-03-20,1134.500000,1150.000000,1130.530029,1149.500000,1139.862671,5855996
2019-03-22,1150.000000,1153.500000,1135.400024,1138.069946,1128.528442,15201940
2019-03-25,1130.000000,1143.930054,1126.500000,1140.650024,1131.086914,4599630
2019-03-26,1137.949951,1157.500000,1136.300049,1155.680054,1145.990845,5893424
2019-03-27,1159.280029,1164.030029,1139.530029,1149.719971,1140.080811,6942650
2019-03-28,1149.400024,1162.500000,1143.930054,1151.400024,1141.746826,9777164
2019-04-01,1162.619995,1166.000000,1152.300049,1155.900024,1146.208984,4823538
2019-04-02,1160.000000,1160.000000,1142.719971,1147.430054,1137.810181,5455248
2019-04-03,1146.050049,1158.000000,1144.119995,1146.380005,1136.768921,3829726
2019-04-04,1146.380005,1156.500000,1140.000000,1141.969971,1132.395752,4605776
2019-04-05,1143.900024,1156.880005,1141.000000,1152.800049,1143.135010,4175590
2019-04-08,1159.500000,1161.469971,1140.050049,1144.699951,1135.102905,3199066
2019-04-09,1148.300049,1151.500000,1133.500000,1143.619995,1134.031860,5388800
2019-04-10,1125.000000,1142.000000,1115.500000,1118.680054,1109.301025,54064350
2019-04-11,1122.449951,1131.500000,1118.469971,1128.750000,1119.286621,4396650
2019-04-12,1126.050049,1136.099976,1126.050049,1132.619995,1123.124146,4585222
2019-04-15,1135.000000,1146.449951,1132.180054,1144.400024,1134.805420,5109890
2019-04-16,1145.469971,1154.949951,1140.150024,1152.530029,1142.867310,4136888
2019-04-18,1156.500000,1157.530029,1144.000000,1146.819946,1137.205200,5307428
2019-04-22,1162.500000,1162.500000,1130.500000,1134.349976,1124.839722,10490210
2019-04-23,1138.780029,1145.000000,1120.800049,1122.650024,1113.237915,7641200
2019-04-24,1125.000000,1141.949951,1123.530029,1139.880005,1130.323364,6177064
2019-04-25,1143.449951,1149.400024,1128.969971,1131.719971,1122.231812,9043318
2019-04-26,1132.949951,1142.500000,1128.449951,1140.469971,1130.908325,5853784
2019-04-30,1142.500000,1160.000000,1139.199951,1158.719971,1149.005249,6268418
2019-05-02,1161.750000,1179.819946,1158.750000,1177.900024,1168.024658,8584650
2019-05-03,1182.099976,1189.000000,1178.250000,1183.969971,1174.043701,6175760
2019-05-06,1174.000000,1175.949951,1158.530029,1164.219971,1154.459229,6874046
2019-05-07,1175.949951,1179.000000,1159.000000,1161.180054,1151.444824,4962102
2019-05-08,1161.280029,1161.900024,1144.000000,1153.619995,1143.948120,6032104
2019-05-09,1150.000000,1150.000000,1135.800049,1145.449951,1135.846558,4513862
2019-05-10,1145.680054,1162.449951,1145.680054,1148.250000,1138.623169,5297100
2019-05-13,1148.030029,1156.680054,1140.000000,1143.599976,1134.012085,5535816
2019-05-14,1148.349976,1155.500000,1137.780029,1143.949951,1134.359131,5247372
2019-05-15,1148.000000,1153.599976,1141.099976,1143.349976,1133.764160,4478174
2019-05-16,1140.280029,1159.500000,1140.000000,1155.319946,1145.633789,4025068
2019-05-17,1156.500000,1184.650024,1155.800049,1181.050049,1171.148193,7379390
2019-05-20,1204.000000,1219.349976,1190.000000,1216.180054,1205.983765,8849816
2019-05-21,1219.000000,1224.699951,1199.719971,1201.849976,1191.773804,5162588
2019-05-22,1205.930054,1213.000000,1197.119995,1202.880005,1192.795166,5693330
2019-05-23,1204.500000,1219.949951,1159.550049,1166.050049,1156.273926,16540998
2019-05-24,1179.849976,1193.069946,1170.069946,1186.680054,1176.731079,6846400
2019-05-27,1189.449951,1210.949951,1186.119995,1204.180054,1194.084351,6024512
2019-05-28,1208.250000,1210.000000,1193.530029,1208.099976,1197.971436,3682420
2019-05-29,1205.099976,1215.400024,1205.099976,1208.449951,1198.318359,3737608
2019-05-30,1208.000000,1223.949951,1206.530029,1219.780029,1209.553589,4679600
2019-05-31,1228.400024,1232.500000,1178.400024,1212.680054,1202.513062,9892540
2019-06-03,1213.500000,1229.900024,1212.469971,1228.550049,1218.250000,4240430
2019-06-04,1227.500000,1232.880005,1220.530029,1226.150024,1215.869995,3221494
2019-06-06,1226.599976,1235.000000,1206.680054,1211.680054,1201.521484,7817462
2019-06-07,1212.819946,1227.119995,1204.500000,1223.819946,1213.559570,3985466
2019-06-10,1234.969971,1234.969971,1216.050049,1220.099976,1209.870728,3538570
2019-06-11,1225.750000,1229.949951,1220.180054,1224.199951,1213.936401,3551646
2019-06-12,1222.500000,1224.199951,1211.819946,1213.530029,1203.355957,3654310
2019-06-13,1217.969971,1226.000000,1207.969971,1222.349976,1212.101929,5553974
2019-06-14,1221.469971,1229.469971,1212.500000,1217.550049,1207.342163,5978460
2019-06-17,1217.500000,1219.949951,1208.650024,1211.000000,1200.847046,6405010
2019-06-18,1209.000000,1216.000000,1202.000000,1208.619995,1198.486938,6209826
2019-06-19,1213.500000,1222.449951,1208.349976,1214.180054,1204.000488,5372138
2019-06-20,1214.180054,1218.500000,1207.300049,1213.180054,1210.486084,5585746
2019-06-21,1213.000000,1214.849976,1202.819946,1207.099976,1204.419434,6625130
2019-06-24,1205.969971,1215.300049,1205.000000,1208.969971,1206.285278,3457500
2019-06-25,1209.930054,1220.750000,1201.500000,1214.349976,1211.653320,4449900
2019-06-26,1212.349976,1235.000000,1211.000000,1233.949951,1231.209839,5266818
2019-06-27,1234.380005,1247.250000,1228.069946,1231.150024,1228.416138,9939618
2019-06-28,1232.000000,1237.500000,1218.530029,1221.880005,1219.166626,6378422
2019-07-01,1228.000000,1244.500000,1225.030029,1242.780029,1240.020264,4262080
