Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,3089.000000,3135.000000,3073.300049,3127.600098,2909.832764,344239
2019-01-02,3115.000000,3117.300049,3023.800049,3046.550049,2834.426270,597712
2019-01-03,3032.000000,3078.000000,3006.300049,3014.649902,2804.747314,368413
2019-01-04,3030.000000,3045.000000,2972.050049,2987.850098,2779.813232,405667
2019-01-07,3020.000000,3023.000000,2952.000000,2957.949951,2751.995117,361881
2019-01-08,2974.000000,2994.500000,2930.250000,2970.300049,2763.485352,354130
2019-01-09,2985.100098,2985.100098,2907.000000,2937.449951,2732.922607,388001
2019-01-10,2932.000000,2949.949951,2912.550049,2919.500000,2716.222412,452293
2019-01-11,2923.000000,2940.949951,2885.000000,2899.250000,2697.382568,258996
2019-01-14,2901.000000,2910.300049,2856.050049,2867.000000,2667.377930,267722
2019-01-15,2879.699951,2918.350098,2867.350098,2910.949951,2708.267578,371767
2019-01-16,2909.000000,2914.949951,2870.300049,2879.850098,2679.333252,261721
2019-01-17,2878.500000,2936.899902,2864.000000,2903.600098,2701.429688,515341
2019-01-18,2916.399902,2929.949951,2863.000000,2898.750000,2696.916992,389524
2019-01-21,2901.000000,2909.850098,2780.000000,2794.250000,2599.693115,628463
2019-01-22,2795.000000,2835.000000,2742.500000,2824.899902,2628.208984,842837
2019-01-23,2832.000000,2851.449951,2785.100098,2795.949951,2601.274902,326454
2019-01-24,2795.000000,2828.000000,2780.050049,2790.199951,2595.925293,240737
2019-01-25,2755.000000,2788.750000,2652.699951,2670.149902,2484.233887,775065
2019-01-28,2680.000000,2685.000000,2586.750000,2598.600098,2417.665771,576248
2019-01-29,2601.050049,2656.850098,2574.300049,2633.300049,2449.949707,666747
2019-01-30,2627.000000,2650.000000,2591.600098,2611.000000,2429.202393,696557
2019-01-31,2612.100098,2634.699951,2561.000000,2613.949951,2431.947021,1901346
2019-02-01,2629.449951,2839.350098,2625.000000,2807.250000,2611.788086,3296513
2019-02-04,2800.000000,2844.949951,2718.199951,2780.149902,2586.574951,991486
2019-02-05,2804.000000,2873.350098,2800.000000,2854.550049,2655.794678,767865
2019-02-06,2870.000000,2892.000000,2850.000000,2880.050049,2679.519287,445829
2019-02-07,2885.000000,2949.149902,2885.000000,2939.050049,2734.411133,546196
2019-02-08,2915.000000,2960.000000,2912.649902,2938.850098,2734.225342,544587
2019-02-11,2915.000000,2915.949951,2804.550049,2889.050049,2739.155518,478111
2019-02-12,2896.850098,2896.850098,2785.000000,2799.550049,2654.298828,627923
2019-02-14,2755.199951,2891.649902,2725.100098,2776.199951,2632.160156,661406
2019-02-15,2785.399902,2785.399902,2678.000000,2696.449951,2556.548096,700634
2019-02-18,2690.000000,2704.899902,2660.449951,2683.550049,2544.317383,433854
2019-02-19,2687.000000,2713.199951,2628.899902,2636.850098,2500.040527,684524
2019-02-20,2646.050049,2661.750000,2606.600098,2623.750000,2487.619873,605830
2019-02-21,2632.000000,2657.000000,2581.500000,2641.250000,2504.212158,736959
2019-02-22,2652.899902,2697.899902,2620.000000,2679.850098,2540.809570,720407
2019-02-25,2690.000000,2723.600098,2690.000000,2712.500000,2571.765137,443819
2019-02-26,2706.550049,2713.000000,2614.000000,2689.050049,2549.531982,751767
2019-02-27,2695.000000,2743.000000,2661.000000,2678.550049,2539.576904,581837
2019-02-28,2700.100098,2707.600098,2620.000000,2628.100098,2491.744385,870312
2019-03-01,2649.899902,2690.600098,2640.050049,2675.600098,2536.779785,918224
2019-03-05,2669.949951,2822.000000,2652.050049,2795.649902,2650.601074,1107587
